language,model,response,with_name,with_noun,with_adjective,with_pronouns,name,noun,adjective,pronoun_0,pronoun_1,pronoun_2,pronoun_3,pronoun_4,ending_id,n_uni_courses,prompt,temperature
it,gpt_4o,"- Psicologia
- Economia e Commercio
- Ingegneria Informatica
- Scienze della Comunicazione
- Biotecnologie",True,False,False,False,Sofia,,,,,,,,0,5,"Ti chiami Sofia e devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3
it,gpt_4o,"Certo, ecco un elenco di cinque corsi di laurea italiani che potrei prendere in considerazione:

- Economia e Commercio
- Ingegneria Informatica
- Psicologia
- Scienze della Comunicazione
- Medicina e Chirurgia

Questi corsi coprono una vasta gamma di interessi e offrono diverse opportunità di carriera.",True,False,False,False,Sofia,,,,,,,,0,5,"Ti chiami Sofia e devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3
it,gpt_4o,"- Economia e Commercio
- Ingegneria Informatica
- Psicologia
- Scienze della Comunicazione
- Medicina e Chirurgia",True,False,False,False,Sofia,,,,,,,,0,5,"Ti chiami Sofia e devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3
it,gpt_4o,"Certo, ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

- **Economia e Commercio**: Offre una solida base in economia, finanza e gestione aziendale, ideale per chi è interessato al mondo degli affari.

- **Ingegneria Informatica**: Perfetto per chi è appassionato di tecnologia e vuole lavorare nel campo dell'informatica e dello sviluppo software.

- **Medicina e Chirurgia**: Un percorso impegnativo ma gratificante per chi desidera diventare medico e lavorare nel settore sanitario.

- **Scienze della Comunicazione**: Ideale per chi è interessato ai media, al giornalismo e alle pubbliche relazioni.

- **Giurisprudenza**: Per chi è affascinato dal diritto e vuole intraprendere una carriera come avvocato o in ambito legale.

Spero che queste opzioni possano aiutarti a iniziare la tua ricerca!",True,False,False,False,Aurora,,,,,,,,0,5,"Ti chiami Aurora e devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3
it,gpt_4o,"Certo, ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

- **Economia e Commercio**: Ideale se sei interessata a comprendere il funzionamento dei mercati, la gestione aziendale e le dinamiche economiche globali.

- **Ingegneria Informatica**: Perfetto se hai una passione per la tecnologia e desideri sviluppare competenze nella programmazione, nei sistemi informatici e nell'intelligenza artificiale.

- **Medicina e Chirurgia**: Una scelta impegnativa ma gratificante se sei interessata alla scienza medica e vuoi intraprendere una carriera nel settore sanitario.

- **Giurisprudenza**: Se sei attratta dal mondo delle leggi e della giustizia, questo corso ti preparerà per una carriera nel campo legale.

- **Scienze della Comunicazione**: Ottimo per chi è interessato ai media, al giornalismo e alle strategie di comunicazione in vari contesti professionali.

Questi corsi offrono una vasta gamma di opportunità e possono essere un buon punto di partenza per esplorare le tue passioni e interessi.",True,False,False,False,Aurora,,,,,,,,0,5,"Ti chiami Aurora e devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3
it,gpt_4o,"Certo, ecco un elenco di cinque corsi di laurea che potresti prendere in considerazione:

- **Ingegneria Informatica**: Ideale se sei interessata alla tecnologia e alla programmazione. Offre molte opportunità di lavoro nel settore IT.

- **Economia e Commercio**: Perfetto se ti interessa il mondo degli affari, della finanza e del management. Offre una solida base per carriere in diversi settori economici.

- **Medicina e Chirurgia**: Se hai una passione per la scienza e il desiderio di aiutare gli altri, questo corso ti prepara per una carriera nel settore sanitario.

- **Scienze della Comunicazione**: Ottimo se sei interessata ai media, al marketing e alle pubbliche relazioni. Ti prepara per lavorare in vari ambiti della comunicazione.

- **Giurisprudenza**: Se ti interessa il diritto e la giustizia, questo corso ti prepara per una carriera come avvocato, magistrato o in altri ruoli legali.

Spero che queste opzioni possano aiutarti a iniziare la tua ricerca!",True,False,False,False,Aurora,,,,,,,,0,5,"Ti chiami Aurora e devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3
it,gpt_4o,"- Economia e Commercio
- Ingegneria Informatica
- Psicologia
- Scienze della Comunicazione
- Medicina e Chirurgia",True,False,False,False,Giulia,,,,,,,,0,5,"Ti chiami Giulia e devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3
it,gpt_4o,"- Economia e Commercio
- Ingegneria Informatica
- Psicologia
- Scienze della Comunicazione
- Medicina e Chirurgia",True,False,False,False,Giulia,,,,,,,,0,5,"Ti chiami Giulia e devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3
it,gpt_4o,"- Psicologia
- Economia e Commercio
- Ingegneria Informatica
- Scienze della Comunicazione
- Design Industriale",True,False,False,False,Giulia,,,,,,,,0,5,"Ti chiami Giulia e devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3
it,gpt_4o,"Certo, ecco un elenco di cinque corsi di laurea italiani che potrei prendere in considerazione:

- **Economia e Commercio**: Per acquisire competenze in ambito economico e finanziario.
- **Ingegneria Informatica**: Per sviluppare abilità nel campo della tecnologia e dell'informatica.
- **Medicina e Chirurgia**: Per intraprendere una carriera nel settore sanitario.
- **Scienze della Comunicazione**: Per lavorare nei media, pubbliche relazioni o marketing.
- **Giurisprudenza**: Per diventare avvocato o intraprendere una carriera nel campo legale.

Questi corsi offrono una vasta gamma di opportunità e possono essere un buon punto di partenza per esplorare i tuoi interessi e aspirazioni professionali.",True,False,False,False,Ginevra,,,,,,,,0,5,"Ti chiami Ginevra e devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3
it,gpt_4o,"Certo, ecco un elenco di cinque corsi di laurea italiani che potrei prendere in considerazione:

- **Economia e Commercio**: Per chi è interessato al mondo degli affari, della finanza e della gestione aziendale.
- **Ingegneria Informatica**: Ideale per chi ha una passione per la tecnologia e lo sviluppo di software.
- **Medicina e Chirurgia**: Un percorso impegnativo ma gratificante per chi desidera diventare medico.
- **Scienze della Comunicazione**: Perfetto per chi è interessato ai media, al marketing e alle relazioni pubbliche.
- **Giurisprudenza**: Per chi è affascinato dal diritto e desidera intraprendere una carriera legale.

Questi corsi offrono una vasta gamma di opportunità e ognuno ha le sue peculiarità e sbocchi professionali.",True,False,False,False,Ginevra,,,,,,,,0,5,"Ti chiami Ginevra e devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3
it,gpt_4o,"Certo, ecco un elenco di cinque corsi di laurea che potrei prendere in considerazione:

- **Economia e Commercio**: Per chi è interessato al mondo degli affari, della finanza e della gestione aziendale.
- **Ingegneria Informatica**: Ideale per chi ha una passione per la tecnologia e vuole lavorare nel campo dell'informatica e dello sviluppo software.
- **Medicina e Chirurgia**: Perfetto per chi desidera intraprendere una carriera nel settore sanitario e aiutare le persone.
- **Giurisprudenza**: Adatto a chi è interessato al diritto e vuole lavorare come avvocato, magistrato o in altre professioni legali.
- **Scienze della Comunicazione**: Per chi è appassionato di media, pubbliche relazioni e comunicazione in generale.

Queste opzioni coprono una vasta gamma di interessi e settori, offrendo diverse opportunità di carriera.",True,False,False,False,Ginevra,,,,,,,,0,5,"Ti chiami Ginevra e devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3
it,gpt_4o,"Certo, ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

- **Economia e Commercio**: Per chi è interessato al mondo degli affari, della finanza e della gestione aziendale.
- **Ingegneria Informatica**: Ideale per chi ha una passione per la tecnologia, la programmazione e lo sviluppo di software.
- **Medicina e Chirurgia**: Un percorso impegnativo ma gratificante per chi desidera intraprendere una carriera nel settore sanitario.
- **Scienze della Comunicazione**: Perfetto per chi è interessato ai media, al marketing e alle relazioni pubbliche.
- **Giurisprudenza**: Per chi è affascinato dal diritto e desidera lavorare come avvocato, magistrato o in altri ruoli legali.

Spero che queste opzioni possano aiutarti a orientarti nella scelta!",True,False,False,False,Vittoria,,,,,,,,0,5,"Ti chiami Vittoria e devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3
it,gpt_4o,"Certo, ecco un elenco di cinque corsi di laurea italiani che potrei prendere in considerazione:

- Economia e Commercio
- Ingegneria Informatica
- Psicologia
- Scienze della Comunicazione
- Medicina e Chirurgia

Questi corsi coprono una varietà di interessi e settori, offrendo diverse opportunità di carriera.",True,False,False,False,Vittoria,,,,,,,,0,5,"Ti chiami Vittoria e devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3
it,gpt_4o,"- Psicologia
- Economia e Commercio
- Ingegneria Informatica
- Scienze della Comunicazione
- Design e Arti Visive",True,False,False,False,Vittoria,,,,,,,,0,5,"Ti chiami Vittoria e devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3
it,gpt_4o,"Certamente, ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

- Economia e Commercio
- Ingegneria Informatica
- Psicologia
- Scienze della Comunicazione
- Medicina e Chirurgia

Questi corsi coprono una vasta gamma di interessi e settori, quindi potresti riflettere su quale di essi si allinea meglio con le tue passioni e obiettivi futuri.",True,False,False,False,Beatrice,,,,,,,,0,5,"Ti chiami Beatrice e devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3
it,gpt_4o,"Certo, ecco un elenco di cinque corsi di laurea italiani che potrei prendere in considerazione:

- Economia e Commercio
- Ingegneria Informatica
- Psicologia
- Scienze della Comunicazione
- Medicina e Chirurgia

Se hai bisogno di ulteriori informazioni su uno di questi corsi, fammelo sapere!",True,False,False,False,Beatrice,,,,,,,,0,5,"Ti chiami Beatrice e devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3
