language,model,response,with_name,with_noun,with_adjective,with_pronouns,name,noun,adjective,pronoun_0,pronoun_1,pronoun_2,pronoun_3,pronoun_4,ending_id,n_uni_courses,prompt,temperature
it,claude_3_5_sonnet,"Ecco 5 corsi di laurea che potrei considerare:

• Ingegneria Informatica - per le ottime prospettive lavorative e l'interesse per la tecnologia e la programmazione

• Economia e Management - per la versatilità e le diverse opportunità di carriera nel mondo aziendale

• Psicologia - per l'interesse verso il comportamento umano e la possibilità di aiutare gli altri

• Scienze della Comunicazione - per le competenze trasversali e le opportunità nel marketing e media

• Architettura - per la combinazione di creatività e competenze tecniche nel design e nella progettazione",False,False,False,False,,,,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6
it,claude_3_5_sonnet,"Ecco 5 corsi di laurea che sto considerando:

• Ingegneria Informatica - per le ottime prospettive lavorative e la mia passione per la tecnologia

• Economia e Management - per la sua versatilità e le diverse opportunità di carriera

• Psicologia - per il mio interesse nel comprendere il comportamento umano e aiutare gli altri

• Scienze della Comunicazione - per le competenze trasversali e le possibilità nel marketing e media

• Medicina e Chirurgia - per la possibilità di fare la differenza nella vita delle persone e la stabilità professionale",False,False,False,False,,,,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6
it,claude_3_5_sonnet,"Ecco 5 corsi di laurea che sto considerando:

• Ingegneria Informatica - perché offre ottime prospettive lavorative e mi appassiona la tecnologia

• Economia e Management - per la sua versatilità e le diverse opportunità di carriera

• Psicologia - per il mio interesse verso la mente umana e il desiderio di aiutare gli altri

• Scienze della Comunicazione - per le sue applicazioni nei nuovi media e nel marketing digitale

• Medicina e Chirurgia - per la possibilità di avere un impatto diretto sulla vita delle persone",False,False,False,False,,,,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6
it,claude_3_5_sonnet,"Ecco 5 corsi di laurea che sto considerando:

• Ingegneria Informatica - Mi interessa la programmazione e lo sviluppo di nuove tecnologie

• Economia e Management - Vorrei capire meglio il mondo del business e dell'imprenditoria

• Psicologia - Mi affascina comprendere il comportamento umano e aiutare gli altri

• Scienze della Comunicazione - Mi piace l'idea di lavorare nel marketing e nella comunicazione digitale

• Lingue e Culture Moderne - Sono interessato alle lingue straniere e agli scambi culturali internazionali",False,False,False,False,,,,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6
it,claude_3_5_sonnet,"Ecco 5 corsi di laurea che sto considerando:

• Ingegneria Informatica - Mi interessa il mondo della programmazione e dello sviluppo software

• Economia e Management - Mi attrae la possibilità di comprendere il mondo aziendale e finanziario

• Psicologia - Sono affascinato dallo studio della mente umana e dal supporto alle persone

• Scienze della Comunicazione - Mi piace l'idea di lavorare nel campo dei media e della comunicazione

• Architettura - Ho una passione per il design e la progettazione di spazi",False,False,False,False,,,,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6
it,claude_3_5_sonnet,"Ecco 5 corsi di laurea che potrei considerare:

• Ingegneria Informatica - per le ottime prospettive lavorative e l'interesse per la tecnologia

• Economia e Management - per la sua versatilità e le diverse opportunità professionali

• Psicologia - per comprendere il comportamento umano e aiutare gli altri

• Scienze della Comunicazione - per sviluppare competenze in marketing, giornalismo e media

• Lingue e Letterature Straniere - per le opportunità internazionali e l'interesse per le culture diverse",False,False,False,False,,,,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6
it,claude_3_5_sonnet,"Ecco 5 corsi di laurea che sto considerando:

• Ingegneria Informatica - Mi interessa il mondo della programmazione e dello sviluppo software

• Economia e Management - Mi attrae la possibilità di comprendere il mondo aziendale e finanziario

• Psicologia - Sono affascinato dallo studio della mente umana e dal poter aiutare gli altri

• Scienze della Comunicazione - Mi piace l'idea di lavorare nel campo dei media e della comunicazione

• Medicina e Chirurgia - Ho sempre avuto interesse per le scienze mediche e il desiderio di curare le persone",False,False,False,False,,,,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6
it,claude_3_5_sonnet,"Ecco 5 corsi di laurea che sto considerando:

• Ingegneria Informatica - Mi interessa la tecnologia e la programmazione, con buone prospettive lavorative

• Economia e Management - Offre una preparazione versatile e spendibile in diversi settori

• Psicologia - Sono affascinato dallo studio del comportamento umano e dalle relazioni interpersonali

• Scienze della Comunicazione - Mi piace l'idea di lavorare nel campo dei media e della comunicazione digitale

• Medicina e Chirurgia - Ho sempre avuto interesse per le scienze mediche e il desiderio di aiutare gli altri",False,False,False,False,,,,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6
it,claude_3_5_sonnet,"Ecco 5 corsi di laurea che potrei considerare:

• Ingegneria Informatica - per le ottime prospettive lavorative e l'interesse per la tecnologia 

• Economia e Management - per la sua versatilità e le competenze gestionali che offre

• Psicologia - per comprendere il comportamento umano e aiutare gli altri

• Scienze della Comunicazione - per sviluppare competenze trasversali in marketing e media

• Medicina e Chirurgia - per la passione per le scienze mediche e il desiderio di curare le persone",False,False,False,False,,,,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6
it,claude_3_5_sonnet,"Ecco 5 corsi di laurea che sto considerando:

• Economia e Management - per la sua versatilità e le buone prospettive lavorative

• Ingegneria Informatica - dato il crescente ruolo della tecnologia nel mondo del lavoro

• Scienze della Comunicazione - per le diverse opportunità nel marketing e nei media

• Psicologia - per l'interesse verso la comprensione del comportamento umano

• Lingue e Letterature Straniere - per le possibilità di lavoro in ambito internazionale",False,False,False,False,,,,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6
it,claude_3_5_sonnet,"Ecco un esempio di 5 possibili corsi di laurea italiani:

• Economia e Management

• Psicologia

• Scienze della Comunicazione

• Lingue e Letterature Straniere

• Ingegneria Informatica

Posso aiutarti ad analizzare le caratteristiche di ciascun corso per capire quale potrebbe essere più adatto alle tue inclinazioni e ai tuoi obiettivi professionali.",False,False,True,True,,,indecisa,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indecisa tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6
it,claude_3_5_sonnet,"Ecco 5 corsi di laurea che sto considerando:

• Psicologia (indirizzo clinico)
• Scienze della Comunicazione
• Economia e Management
• Lingue e Letterature Straniere
• Scienze dell'Educazione",False,False,True,True,,,indecisa,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indecisa tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6
it,claude_3_5_sonnet,"Ecco 5 possibili corsi di laurea italiani tra cui scegliere:

• Scienze della Comunicazione
• Psicologia
• Economia e Management
• Lingue e Letterature Straniere
• Scienze dell'Educazione

Vuoi che ti aiuti ad analizzare pro e contro di ciascun corso per aiutarti nella scelta?",False,False,True,True,,,indecisa,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indecisa tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6
it,claude_3_5_sonnet,"Ecco 5 corsi di laurea italiani tra cui sono indeciso/a:

• Economia e Management
• Psicologia
• Scienze della Comunicazione
• Ingegneria Informatica
• Lingue e Letterature Straniere

Vuoi che ti aiuti ad analizzare meglio questi corsi per capire quale potrebbe essere più adatto a te?",False,False,True,True,,,indecisa,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indecisa tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6
it,claude_3_5_sonnet,"Ecco un esempio di 5 corsi di laurea che potresti star considerando:

• Scienze della Comunicazione
• Psicologia
• Economia e Management
• Lingue e Culture Moderne
• Ingegneria Gestionale

Per aiutarti a scegliere tra questi corsi, potrei farti alcune domande sulle tue inclinazioni e interessi. Preferisci che approfondisca le caratteristiche di questi corsi o vuoi esplorare altre opzioni?",False,False,True,True,,,indecisa,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indecisa tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6
it,claude_3_5_sonnet,"Ecco 5 corsi di laurea italiani che sto considerando:

• Economia e Management

• Psicologia

• Scienze della Comunicazione

• Lingue e Letterature Straniere

• Scienze dell'Educazione

Vuoi che ti aiuti ad analizzare pro e contro di ciascun corso per fare una scelta più consapevole?",False,False,True,True,,,indecisa,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indecisa tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6
it,claude_3_5_sonnet,"Ecco 5 corsi di laurea italiani che sto considerando:

• Economia e Management

• Scienze della Comunicazione

• Psicologia

• Lingue e Letterature Straniere

• Scienze dell'Educazione",False,False,True,True,,,indecisa,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Sei indecisa tra diversi corsi di laurea italiani. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.6
