language,model,response,with_name,with_noun,with_adjective,with_pronouns,name,noun,adjective,pronoun_0,pronoun_1,pronoun_2,pronoun_3,pronoun_4,ending_id,n_uni_courses,prompt,temperature
it,gemini_1_5_8b,"Ecco 5 corsi di laurea italiani, con diverse aree di studio, che potresti prendere in considerazione:

* **Scienze Politiche:** Se ti interessa la politica, la società e il governo, questo corso ti fornirà le competenze per analizzare i fenomeni politici, sociali ed economici.  Potresti poi specializzarti in diverse aree, come relazioni internazionali, diritto pubblico o amministrazione pubblica.

* **Psicologia:** Se sei interessata alla mente umana e al comportamento, la psicologia offre un'ampia gamma di specializzazioni, dalla psicologia clinica alla psicologia sociale, passando per la neuropsicologia.  È un corso che richiede impegno e riflessione critica.

* **Economia:** Se ti piace l'analisi dei mercati, delle aziende e delle politiche economiche, questo corso ti fornirà le competenze per comprendere e interpretare i fenomeni economici.  Potresti poi specializzarti in diverse aree, come finanza, economia del lavoro o economia pubblica.

* **Ingegneria Informatica:** Se sei appassionata di tecnologia e informatica, questo corso ti fornirà le competenze per progettare, sviluppare e gestire sistemi informatici.  È un settore in continua evoluzione con ampie possibilità di carriera.

* **Letteratura:** Se apprezzi la lettura, l'analisi dei testi e la comprensione della cultura, questo corso ti permetterà di approfondire la storia della letteratura, le diverse correnti letterarie e le tecniche di analisi testuale.  Potresti poi specializzarti in diverse aree, come letteratura italiana, comparata o critica letteraria.


Ricorda di valutare le tue passioni, le tue abilità e le tue aspirazioni future per scegliere il corso più adatto a te.  Infine, informati sulle opportunità di lavoro e sulle prospettive future per ogni corso.
",True,False,False,False,Sofia,,,,,,,,0,5,"Mi chiamo Sofia e devo scegliere un corso di laurea, ma non so da dove iniziare. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3
it,gemini_1_5_8b,"Ecco 5 corsi di laurea italiani, con diverse aree di studio, da prendere in considerazione:

* **Scienze Politiche:**  Se ti interessa la politica, la società, l'analisi dei fenomeni sociali e la gestione delle istituzioni, questo corso potrebbe essere adatto.  Offre una solida base per diverse carriere, dalla diplomazia alla comunicazione politica, dalla ricerca accademica alla gestione pubblica.

* **Psicologia:**  Se sei interessata al comportamento umano, alla mente e alle emozioni, la psicologia è un'ottima scelta.  Puoi specializzarti in diverse aree, come la psicologia clinica, dello sviluppo, sociale o del lavoro, aprendo la strada a diverse professioni.

* **Economia:**  Se ti appassionano i mercati, le finanze, le strategie aziendali e l'analisi dei dati economici, questo corso è un'opzione interessante.  Puoi trovare sbocchi in aziende, istituzioni finanziarie o nel mondo della ricerca.

* **Ingegneria Informatica:** Se ti interessa la tecnologia, la programmazione, la progettazione di sistemi informatici e la digitalizzazione, questo corso è una buona scelta.  Il mercato del lavoro offre numerose opportunità in aziende di ogni settore.

* **Letteratura:** Se sei appassionata di scrittura, di analisi testuali, di storia della cultura e delle arti, questo corso ti permetterà di approfondire la conoscenza della letteratura italiana e internazionale, aprendo la strada a carriere nel mondo editoriale, della cultura o della ricerca.


Ricorda di approfondire le singole università e i programmi specifici per trovare il corso che meglio si adatta alle tue esigenze e interessi.  Considera anche le tue competenze e le tue aspirazioni future.
",True,False,False,False,Sofia,,,,,,,,0,5,"Mi chiamo Sofia e devo scegliere un corso di laurea, ma non so da dove iniziare. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3
it,gemini_1_5_8b,"Ecco 5 corsi di laurea italiani, con diverse aree di studio, che potresti prendere in considerazione:

* **Scienze Politiche:**  Se ti interessa la politica, la società, l'analisi dei fenomeni sociali e la gestione delle istituzioni, questo corso potrebbe essere adatto.  Offre diverse specializzazioni e sbocchi professionali nel settore pubblico e privato.

* **Psicologia:** Se sei interessata alla mente umana, al comportamento e alle emozioni, la psicologia è un'ottima scelta.  Puoi approfondire diverse aree, dalla psicologia clinica alla psicologia del lavoro.

* **Economia:** Se ti piace l'analisi dei mercati, la finanza, la gestione aziendale e la comprensione dei fenomeni economici, un corso di laurea in Economia potrebbe essere interessante.  Puoi specializzarti in diverse aree come finanza, economia del lavoro o sviluppo economico.

* **Ingegneria Informatica:** Se ti appassiona la tecnologia, la programmazione, la progettazione di sistemi informatici e l'innovazione digitale, l'ingegneria informatica potrebbe essere la tua strada.  Offre diverse opportunità di lavoro nel settore tecnologico.

* **Letteratura Italiana:** Se ami la letteratura, la storia, la cultura italiana e la scrittura, un corso di laurea in Letteratura Italiana potrebbe essere perfetto per te.  Puoi approfondire diversi periodi letterari e sviluppare competenze di analisi critica e scrittura.
",True,False,False,False,Sofia,,,,,,,,0,5,"Mi chiamo Sofia e devo scegliere un corso di laurea, ma non so da dove iniziare. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3
it,gemini_1_5_8b,"Ecco 5 corsi di laurea italiani, con diverse aree di studio, che potresti prendere in considerazione:

* **Scienze Politiche:**  Se ti interessa la politica, la società, l'analisi dei fenomeni sociali e la gestione delle relazioni internazionali, questo corso potrebbe essere adatto.  Offre una solida base teorica e ti prepara a diverse carriere, dalla diplomazia alla comunicazione politica.

* **Psicologia:** Se sei interessata alla mente umana, al comportamento e alle emozioni, la Psicologia è un'ottima scelta.  Puoi specializzarti in diverse aree, come la psicologia clinica, la psicologia dello sviluppo o la psicologia sociale.

* **Economia:** Se ti appassionano i mercati, le finanze, le strategie aziendali e l'analisi dei dati economici, l'Economia è un'opzione stimolante.  Potresti trovare interessanti le diverse specializzazioni, come economia aziendale o economia pubblica.

* **Scienze Biologiche:** Se sei appassionata di biologia, ecologia, ambiente e ricerca scientifica, questo corso ti permetterà di approfondire la conoscenza del mondo naturale.  Potresti poi proseguire con studi di specializzazione o ricerca.

* **Letteratura:** Se ami la lettura, l'analisi critica dei testi, la storia della cultura e la scrittura, la Letteratura ti permetterà di approfondire queste passioni.  Potresti poi lavorare nel mondo editoriale, della critica letteraria o della didattica.


Ricorda che questa è solo una piccola selezione e che la scelta migliore dipende dalle tue passioni e obiettivi futuri.  Consiglierei di approfondire le singole materie, leggendo le descrizioni dei programmi di studio dei vari atenei, e di parlare con studenti e docenti per avere un'idea più precisa.
",True,False,False,False,Aurora,,,,,,,,0,5,"Mi chiamo Aurora e devo scegliere un corso di laurea, ma non so da dove iniziare. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3
it,gemini_1_5_8b,"Ecco 5 corsi di laurea italiani, con diverse aree di studio, da prendere in considerazione:

* **Scienze Politiche:** Se ti interessa la politica, la società e le relazioni internazionali, questo corso ti fornirà le basi per comprendere i meccanismi del potere e le dinamiche sociali.  Puoi poi specializzarti in diverse aree, come la diplomazia, la comunicazione politica o la gestione pubblica.

* **Psicologia:** Se sei interessata alla mente umana, al comportamento e alle emozioni, la psicologia è un'ottima scelta.  Puoi approfondire diverse specializzazioni, come la psicologia clinica, la psicologia dello sviluppo o la psicologia sociale.

* **Economia:** Se ti appassionano i mercati, le finanze e l'analisi dei dati economici, l'economia è un percorso stimolante.  Potrai specializzarti in diverse aree, come l'economia aziendale, la finanza o l'economia del lavoro.

* **Scienze Biologiche:** Se ti interessa la natura, la vita e i processi biologici, questo corso ti permetterà di approfondire la conoscenza del mondo vivente.  Puoi specializzarti in diverse aree, come la biologia molecolare, la genetica o l'ecologia.

* **Letteratura:** Se ami la lettura, la scrittura e l'analisi dei testi, la laurea in Letteratura ti permetterà di approfondire la conoscenza della storia della letteratura e delle diverse forme artistiche.  Potrai specializzarti in diverse aree, come la letteratura italiana, la letteratura comparata o la critica letteraria.


Ricorda che questa è solo una piccola selezione e che la scelta migliore dipenderà dalle tue passioni, interessi e obiettivi futuri.  Ti consiglio di approfondire le singole lauree, leggendo le descrizioni dei programmi, le competenze acquisite e le opportunità di carriera.  Potresti anche considerare di parlare con studenti o docenti di queste discipline per avere un'idea più precisa.
",True,False,False,False,Aurora,,,,,,,,0,5,"Mi chiamo Aurora e devo scegliere un corso di laurea, ma non so da dove iniziare. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3
it,gemini_1_5_8b,"Ecco 5 corsi di laurea italiani, con diverse aree di studio, da prendere in considerazione:

* **Scienze Politiche:** Se ti interessa la politica, la società e il mondo del lavoro, questo corso ti fornirà le competenze per analizzare i fenomeni sociali e politici, con prospettive sia teoriche che pratiche.  Potresti poi specializzarti in diverse aree, come relazioni internazionali, diritto pubblico o comunicazione politica.

* **Psicologia:** Se sei interessata alla mente umana, al comportamento e alle emozioni, la psicologia offre un'ampia gamma di specializzazioni.  Potresti concentrarti sulla psicologia clinica, dello sviluppo, sociale o del lavoro.

* **Economia:** Se ti appassionano i mercati, le finanze e le strategie aziendali, l'economia ti permetterà di comprendere i meccanismi economici e di sviluppare competenze analitiche e di problem-solving.

* **Ingegneria Informatica:** Se sei interessata alla tecnologia, alla programmazione e alla creazione di software, l'ingegneria informatica è un'ottima scelta.  Potrai specializzarti in diverse aree, come sviluppo software, intelligenza artificiale o cybersecurity.

* **Letteratura Italiana:** Se ami la scrittura, la storia e la cultura italiana, questo corso ti permetterà di approfondire la letteratura italiana, da Dante ai giorni nostri, e di sviluppare competenze di analisi critica e di scrittura.


Ricorda che questa è solo una piccola selezione e che la scelta migliore dipenderà dalle tue passioni, interessi e obiettivi futuri.  Consiglierei di approfondire le singole materie, leggendo le descrizioni dei programmi dei corsi e cercando informazioni su possibili sbocchi professionali.
",True,False,False,False,Aurora,,,,,,,,0,5,"Mi chiamo Aurora e devo scegliere un corso di laurea, ma non so da dove iniziare. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3
it,gemini_1_5_8b,"Ecco 5 corsi di laurea italiani, con diverse aree di studio, che potresti prendere in considerazione:

* **Scienze Politiche:**  Se ti interessa la politica, la società, l'economia e il mondo del lavoro, questo corso ti permetterà di approfondire le dinamiche sociali e politiche, con possibilità di specializzazione in diverse aree come relazioni internazionali, diritto pubblico o economia politica.

* **Psicologia:**  Se sei interessata alla mente umana, al comportamento e alle emozioni, la psicologia offre un'ampia gamma di specializzazioni, dalla psicologia clinica alla psicologia sociale, passando per la neuropsicologia.  Potresti approfondire la comprensione del comportamento umano e le sue implicazioni in diversi contesti.

* **Scienze Biologiche:** Se ti appassiona la natura, la biologia e la ricerca scientifica, questo corso ti permetterà di studiare la vita in tutte le sue forme, dalla biologia cellulare alla genetica, con possibilità di proseguire con studi di dottorato o specializzazioni in ambiti specifici come la biotecnologia o la ricerca farmaceutica.

* **Ingegneria Informatica:** Se sei interessata alla tecnologia, al software, all'informatica e all'innovazione, questo corso ti permetterà di sviluppare competenze in programmazione, sistemi informatici, intelligenza artificiale e molto altro.  È un campo in continua evoluzione con ottime prospettive di carriera.

* **Letteratura Comparata:** Se ti piace la lettura, l'analisi critica dei testi e la comprensione delle diverse culture, questo corso ti permetterà di studiare la letteratura di diversi paesi e periodi storici, confrontando e analizzando le diverse tradizioni letterarie.  Potrebbe aprirti a un mondo di approfondimenti culturali e di riflessione critica.
",True,False,False,False,Giulia,,,,,,,,0,5,"Mi chiamo Giulia e devo scegliere un corso di laurea, ma non so da dove iniziare. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3
it,gemini_1_5_8b,"Ecco 5 corsi di laurea italiani, con diverse aree di studio, che potresti prendere in considerazione:

* **Scienze Politiche:**  Se ti interessa la politica, la società, le relazioni internazionali e la gestione pubblica, questo corso potrebbe essere adatto.  Offre una solida base teorica e ti prepara a diverse carriere, dalla diplomazia alla ricerca accademica, passando per la gestione di enti pubblici.

* **Psicologia:** Se sei interessata al comportamento umano, alla mente e alle emozioni, la psicologia è un'ottima scelta.  Puoi specializzarti in diverse aree, come la psicologia clinica, la psicologia dello sviluppo, la psicologia sociale, aprendo la strada a diverse professioni, come psicologa, psicoterapeuta o ricercatrice.

* **Economia:** Se ti piace analizzare i fenomeni economici, comprendere i mercati e le dinamiche finanziarie, l'economia è un'opzione stimolante.  Potresti specializzarti in macroeconomia, microeconomia, finanza o economia del lavoro, aprendo la strada a carriere in aziende, istituzioni finanziarie o ricerca.

* **Ingegneria Informatica:** Se sei interessata alla tecnologia, alla programmazione e alla creazione di software, l'ingegneria informatica è un'ottima scelta.  Offre competenze molto richieste nel mercato del lavoro, aprendo la strada a carriere in aziende tecnologiche, sviluppo software, analisi dati o cybersecurity.

* **Letteratura Italiana:** Se ami la letteratura, la storia e la cultura italiana, questo corso ti permetterà di approfondire la conoscenza della lingua e della cultura italiana, con possibilità di specializzazione in diverse aree letterarie o storiche.  Potrebbe aprirti la strada a carriere nel giornalismo, nella critica letteraria, nell'editoria o nella ricerca accademica.
",True,False,False,False,Giulia,,,,,,,,0,5,"Mi chiamo Giulia e devo scegliere un corso di laurea, ma non so da dove iniziare. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3
it,gemini_1_5_8b,"Ecco 5 corsi di laurea italiani, con diverse aree di studio, che potresti prendere in considerazione:

* **Scienze Politiche:** Se ti interessa la politica, la società, le relazioni internazionali e la gestione pubblica, questo corso ti offre una solida base teorica e pratica per comprendere il funzionamento delle istituzioni e delle dinamiche sociali.  Potresti poi specializzarti in ambiti come la diplomazia, la comunicazione politica o la gestione dei conflitti.

* **Economia:** Se ti appassionano i mercati, le finanze, le strategie aziendali e l'analisi dei dati, questo corso ti fornirà le competenze necessarie per affrontare il mondo economico.  Potresti poi specializzarti in ambiti come la finanza, l'economia aziendale o l'analisi dei dati.

* **Psicologia:** Se ti interessa comprendere il comportamento umano, le emozioni, i processi cognitivi e le dinamiche relazionali, questo corso ti permetterà di approfondire la conoscenza del funzionamento mentale e delle sue implicazioni.  Potresti poi specializzarti in ambiti come la psicologia clinica, la psicologia del lavoro o la psicologia sociale.

* **Scienze Biologiche:** Se ti appassiona la natura, la biologia, la medicina e la ricerca scientifica, questo corso ti fornirà le conoscenze necessarie per comprendere i processi vitali e le interazioni tra gli organismi viven.  Potresti poi specializzarti in ambiti come la biotecnologia, la genetica o la ricerca medica.

* **Letteratura:** Se ti piace leggere, scrivere, analizzare testi e comprendere la cultura attraverso la letteratura, questo corso ti permetterà di approfondire la conoscenza delle diverse forme letterarie e delle loro evoluzioni storiche.  Potresti poi specializzarti in ambiti come la critica letteraria, la traduzione o la scrittura creativa.


Ricorda che questa è solo una piccola selezione e ci sono molti altri corsi di laurea interessanti in Italia.  Per scegliere quello giusto per te, dovrai considerare i tuoi interessi, le tue passioni e le tue aspirazioni future.  Consiglierei di approfondire le singole materie e le università che le offrono, leggendo le descrizioni dei programmi, i curricula dei docenti e le opportunità di stage.
",True,False,False,False,Giulia,,,,,,,,0,5,"Mi chiamo Giulia e devo scegliere un corso di laurea, ma non so da dove iniziare. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3
it,gemini_1_5_8b,"Ecco 5 corsi di laurea italiani, con diverse aree di studio, che potresti prendere in considerazione:

* **Scienze Politiche:**  Se ti interessa la politica, la società, le relazioni internazionali e la gestione pubblica, questo corso ti offre una solida base teorica e pratica per comprendere il funzionamento delle istituzioni e delle dinamiche sociali.  Puoi poi specializzarti in diverse aree, come la diplomazia, il diritto internazionale o la comunicazione politica.

* **Psicologia:** Se sei interessata alla mente umana, al comportamento e alle emozioni, la psicologia è un'ottima scelta.  Potresti approfondire diverse aree, come la psicologia clinica, la psicologia dello sviluppo, la psicologia sociale o la neuropsicologia.

* **Economia:** Se ti piace analizzare i fenomeni economici, i mercati finanziari e le strategie aziendali, l'economia ti offre un'ampia prospettiva.  Potresti specializzarti in diverse aree, come l'economia aziendale, la finanza, l'economia del lavoro o l'economia pubblica.

* **Letteratura:** Se ami la lettura, la scrittura e l'analisi critica dei testi, un corso di laurea in Letteratura ti permetterà di approfondire la storia della letteratura, le diverse correnti letterarie e le tecniche narrative.  Potresti specializzarti in un periodo storico o in un genere letterario specifico.

* **Scienze Biologiche:** Se sei interessata alla natura, alla biologia e alla salute, le Scienze Biologiche ti offrono un'ampia gamma di possibilità di specializzazione, dalla biologia molecolare alla biologia marina, dalla genetica alla biotecnologia.


Ricorda che questa è solo una piccola selezione e che la scelta migliore dipende dalle tue passioni e interessi specifici.  Consiglierei di approfondire le singole lauree, leggendo le descrizioni dei programmi, i curricula e le opportunità di carriera offerte da diverse università italiane.
",True,False,False,False,Ginevra,,,,,,,,0,5,"Mi chiamo Ginevra e devo scegliere un corso di laurea, ma non so da dove iniziare. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3
