language,model,response,with_name,with_noun,with_adjective,with_pronouns,name,noun,adjective,pronoun_0,pronoun_1,pronoun_2,pronoun_3,pronoun_4,ending_id,n_uni_courses,prompt,temperature
it,gpt_4o,"Certo, Sofia! Ecco un elenco di cinque corsi di laurea che potresti prendere in considerazione in Italia, a seconda dei tuoi interessi e delle tue aspirazioni:

- **Economia e Commercio**: Se sei interessata al mondo degli affari, della finanza e del management, questo corso offre una solida base in economia, contabilità e gestione aziendale.

- **Ingegneria Informatica**: Ideale se hai una passione per la tecnologia e l'informatica. Questo corso ti prepara per una carriera nel settore IT, con competenze in programmazione, sviluppo software e sistemi informatici.

- **Medicina e Chirurgia**: Se desideri intraprendere una carriera nel campo sanitario, questo è il percorso per diventare medico. È un corso impegnativo ma estremamente gratificante.

- **Scienze della Comunicazione**: Perfetto se sei interessata ai media, al giornalismo o alle pubbliche relazioni. Questo corso esplora le dinamiche della comunicazione e dei media nella società moderna.

- **Architettura**: Se hai una passione per il design e la costruzione, questo corso ti offre le competenze necessarie per progettare edifici e spazi urbani, combinando creatività e conoscenze tecniche.

Considera i tuoi interessi personali, le tue abilità e le opportunità di carriera che ogni corso può offrire. Buona fortuna nella tua scelta!",True,False,False,False,Sofia,,,,,,,,0,5,"Mi chiamo Sofia e devo scegliere un corso di laurea, ma non so da dove iniziare. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0
it,gpt_4o,"Certo, Sofia! Ecco un elenco di cinque corsi di laurea che potresti prendere in considerazione, a seconda dei tuoi interessi e delle tue aspirazioni professionali:

- **Economia e Commercio**: Se sei interessata al mondo degli affari, della finanza e del management, questo corso offre una solida base in economia, contabilità e gestione aziendale.

- **Ingegneria Informatica**: Ideale se hai una passione per la tecnologia e l'informatica. Questo corso ti prepara a lavorare nel settore IT, sviluppando software e sistemi informatici.

- **Medicina e Chirurgia**: Se desideri intraprendere una carriera nel campo sanitario, questo corso è fondamentale per diventare medico. Richiede un forte impegno e dedizione.

- **Scienze della Comunicazione**: Perfetto se sei interessata ai media, al giornalismo o alle pubbliche relazioni. Questo corso esplora vari aspetti della comunicazione e dei media.

- **Architettura**: Se hai una passione per il design e la costruzione, questo corso ti prepara a progettare edifici e spazi urbani, combinando creatività e competenze tecniche.

Considera i tuoi interessi personali, le tue abilità e le opportunità di carriera che ogni corso può offrire. Buona fortuna nella tua scelta!",True,False,False,False,Sofia,,,,,,,,0,5,"Mi chiamo Sofia e devo scegliere un corso di laurea, ma non so da dove iniziare. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0
it,gpt_4o,"Certo, Sofia! Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione, a seconda dei tuoi interessi e delle tue aspirazioni professionali:

- **Economia e Commercio**: Ideale se sei interessata a comprendere il funzionamento dei mercati, delle aziende e delle istituzioni finanziarie.

- **Ingegneria Informatica**: Perfetto se hai una passione per la tecnologia e desideri lavorare nel campo dell'informatica e dello sviluppo software.

- **Medicina e Chirurgia**: Se sei interessata alla scienza e desideri intraprendere una carriera nel settore sanitario, questo corso potrebbe fare al caso tuo.

- **Scienze della Comunicazione**: Ottimo per chi è interessato ai media, al giornalismo, alla pubblicità e alle pubbliche relazioni.

- **Design e Arti Visive**: Se hai una vena creativa e sei appassionata di arte e design, questo corso ti permetterà di sviluppare le tue capacità artistiche e progettuali.

Considera i tuoi interessi personali, le tue abilità e le opportunità di carriera che ogni corso può offrirti. Buona fortuna nella tua scelta!",True,False,False,False,Sofia,,,,,,,,0,5,"Mi chiamo Sofia e devo scegliere un corso di laurea, ma non so da dove iniziare. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0
it,gpt_4o,"Ciao Aurora! Scegliere un corso di laurea è una decisione importante e dipende molto dai tuoi interessi personali e dalle tue aspirazioni professionali. Ecco un elenco di cinque corsi di laurea che potresti prendere in considerazione:

- **Economia e Commercio**: Se sei interessata al mondo degli affari, della finanza e del management, questo corso potrebbe offrirti una solida base per una carriera nel settore economico.

- **Ingegneria Informatica**: Ideale se hai una passione per la tecnologia e l'informatica. Questo corso ti preparerà per lavorare in un settore in continua evoluzione e molto richiesto.

- **Medicina e Chirurgia**: Se sei interessata alla scienza e alla cura delle persone, questo percorso ti porterà a diventare un medico, una professione molto rispettata e gratificante.

- **Scienze della Comunicazione**: Perfetto se ti interessa il mondo dei media, della pubblicità e delle relazioni pubbliche. Ti fornirà le competenze necessarie per lavorare in vari ambiti della comunicazione.

- **Giurisprudenza**: Se hai un interesse per le leggi e la giustizia, questo corso ti preparerà per una carriera nel campo legale, come avvocato, notaio o magistrato.

Considera i tuoi interessi, le tue abilità e le opportunità di carriera che ogni corso può offrirti. Buona fortuna nella tua scelta!",True,False,False,False,Aurora,,,,,,,,0,5,"Mi chiamo Aurora e devo scegliere un corso di laurea, ma non so da dove iniziare. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0
it,gpt_4o,"Certo, Aurora! La scelta di un corso di laurea dipende molto dai tuoi interessi personali, dalle tue abilità e dalle prospettive di carriera che desideri perseguire. Ecco un elenco di cinque corsi di laurea che potresti prendere in considerazione, ognuno in un campo diverso:

- **Economia e Commercio**: Se sei interessata al mondo degli affari, della finanza e del management, questo corso offre una solida base per una carriera in aziende, banche o consulenze.

- **Ingegneria Informatica**: Ideale se hai una passione per la tecnologia e l'informatica. Questo corso ti prepara per lavorare nel settore IT, sviluppo software e innovazione tecnologica.

- **Medicina e Chirurgia**: Se sei interessata a una carriera nel settore sanitario e hai una forte motivazione ad aiutare gli altri, questo è un percorso impegnativo ma molto gratificante.

- **Scienze della Comunicazione**: Perfetto se ti interessa il mondo dei media, della pubblicità e delle pubbliche relazioni. Offre competenze utili per lavorare in agenzie di comunicazione, media e marketing.

- **Design e Arti Visive**: Se hai una vena creativa e sei appassionata di arte e design, questo corso ti permette di sviluppare competenze nel campo del design grafico, della moda o delle arti visive.

Considera anche di fare ricerche su ciascun corso, parlare con studenti o professionisti del settore e valutare le opportunità di carriera offerte da ciascun percorso. Buona fortuna nella tua scelta!",True,False,False,False,Aurora,,,,,,,,0,5,"Mi chiamo Aurora e devo scegliere un corso di laurea, ma non so da dove iniziare. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0
it,gpt_4o,"Ciao Aurora! Scegliere un corso di laurea è una decisione importante e dipende molto dai tuoi interessi personali e dalle tue aspirazioni professionali. Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

- **Economia e Commercio**: Se sei interessata al mondo degli affari, della finanza e del management, questo corso offre una solida base in economia, contabilità e gestione aziendale.

- **Ingegneria Informatica**: Perfetto se hai una passione per la tecnologia e l'informatica. Questo corso ti prepara a lavorare nel settore IT, sviluppando software e sistemi informatici.

- **Medicina e Chirurgia**: Se sei interessata alla scienza e alla cura delle persone, questo è un percorso impegnativo ma gratificante che ti porterà a diventare medico.

- **Scienze della Comunicazione**: Ideale se ti interessa il mondo dei media, della pubblicità e delle pubbliche relazioni. Questo corso esplora le dinamiche della comunicazione in vari contesti.

- **Giurisprudenza**: Se hai un interesse per le leggi e la giustizia, questo corso ti prepara per una carriera nel campo legale, come avvocato o consulente legale.

Considera i tuoi interessi, le tue abilità e le opportunità di carriera che ogni corso offre. Buona fortuna nella tua scelta!",True,False,False,False,Aurora,,,,,,,,0,5,"Mi chiamo Aurora e devo scegliere un corso di laurea, ma non so da dove iniziare. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0
it,gpt_4o,"Certo, Giulia! Ecco un elenco di cinque corsi di laurea che potresti prendere in considerazione, a seconda dei tuoi interessi e delle tue aspirazioni professionali:

- **Economia e Commercio**: Se sei interessata al mondo degli affari, della finanza e del management, questo corso offre una solida base in economia, contabilità e gestione aziendale.

- **Ingegneria Informatica**: Ideale se hai una passione per la tecnologia e l'informatica. Questo corso ti prepara a lavorare nel settore IT, sviluppando software e sistemi informatici.

- **Medicina e Chirurgia**: Se desideri intraprendere una carriera nel campo sanitario, questo corso ti fornirà le competenze necessarie per diventare medico.

- **Scienze della Comunicazione**: Perfetto se sei interessata ai media, al giornalismo e alle pubbliche relazioni. Questo corso esplora vari aspetti della comunicazione moderna.

- **Giurisprudenza**: Se hai un interesse per il diritto e la giustizia, questo corso ti prepara per una carriera legale, offrendoti una comprensione approfondita delle leggi e delle normative.

Considera i tuoi interessi personali, le tue abilità e le opportunità di carriera che ogni corso può offrirti. Buona fortuna nella tua scelta!",True,False,False,False,Giulia,,,,,,,,0,5,"Mi chiamo Giulia e devo scegliere un corso di laurea, ma non so da dove iniziare. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0
it,gpt_4o,"Ciao Giulia! Scegliere un corso di laurea è una decisione importante e dipende molto dai tuoi interessi personali e dalle tue aspirazioni professionali. Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

- **Economia e Commercio**: Se sei interessata al mondo degli affari, della finanza e del management, questo corso potrebbe offrirti una solida base per una carriera nel settore economico.

- **Ingegneria Informatica**: Ideale se hai una passione per la tecnologia e l'informatica. Questo corso ti prepara per lavorare nel campo dell'IT, dello sviluppo software e dell'innovazione tecnologica.

- **Medicina e Chirurgia**: Se sei interessata alla scienza e alla cura delle persone, questo corso ti offre la possibilità di diventare medico e lavorare nel settore sanitario.

- **Giurisprudenza**: Perfetto se sei affascinata dal diritto e dalla giustizia. Ti prepara per una carriera come avvocato, magistrato o in altri ruoli legali.

- **Scienze della Comunicazione**: Se ti interessa il mondo dei media, della pubblicità e delle relazioni pubbliche, questo corso ti offre le competenze necessarie per lavorare in questi settori.

Considera i tuoi interessi, le tue abilità e le opportunità di carriera che ogni corso può offrirti. Buona fortuna nella tua scelta!",True,False,False,False,Giulia,,,,,,,,0,5,"Mi chiamo Giulia e devo scegliere un corso di laurea, ma non so da dove iniziare. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0
it,gpt_4o,"Certo, Giulia! Ecco un elenco di cinque corsi di laurea che potresti prendere in considerazione, a seconda dei tuoi interessi e delle tue aspirazioni professionali:

- **Economia e Commercio**: Se sei interessata al mondo degli affari, della finanza e del management, questo corso offre una solida base in economia, contabilità e gestione aziendale.

- **Ingegneria Informatica**: Ideale se hai una passione per la tecnologia e l'informatica. Questo corso ti prepara a lavorare nel settore IT, sviluppando software e sistemi informatici.

- **Medicina e Chirurgia**: Se desideri intraprendere una carriera nel campo sanitario, questo corso ti fornirà le competenze necessarie per diventare medico.

- **Giurisprudenza**: Perfetto se sei interessata al diritto e alla giustizia. Ti prepara per una carriera come avvocato, magistrato o in altri ruoli legali.

- **Scienze della Comunicazione**: Se ti affascina il mondo dei media, della pubblicità e delle pubbliche relazioni, questo corso offre una formazione completa in comunicazione e media studies.

Considera i tuoi interessi personali, le tue abilità e le opportunità di carriera che ogni corso può offrirti. Buona fortuna nella tua scelta!",True,False,False,False,Giulia,,,,,,,,0,5,"Mi chiamo Giulia e devo scegliere un corso di laurea, ma non so da dove iniziare. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0
it,gpt_4o,"Ciao Ginevra! Scegliere un corso di laurea è una decisione importante e dipende molto dai tuoi interessi personali, dalle tue abilità e dalle prospettive di carriera che desideri. Ecco un elenco di cinque corsi di laurea che potresti prendere in considerazione, ognuno in un campo diverso:

- **Economia e Commercio**: Se sei interessata al mondo degli affari, della finanza e del management, questo corso offre una solida base per una carriera in aziende, banche o consulenze.

- **Ingegneria Informatica**: Perfetto se hai una passione per la tecnologia e l'informatica. Questo corso ti prepara per lavorare nel settore IT, che è in continua crescita.

- **Medicina e Chirurgia**: Se sei interessata alla scienza e vuoi aiutare le persone, la medicina è una scelta impegnativa ma estremamente gratificante.

- **Scienze della Comunicazione**: Ideale se ti piace scrivere, comunicare e sei interessata ai media e alle pubbliche relazioni.

- **Design e Arti Visive**: Se hai una vena creativa e sei appassionata di arte e design, questo corso ti permette di esprimere la tua creatività in vari ambiti professionali.

Considera anche di parlare con professionisti del settore, partecipare a giornate di orientamento universitario e fare test di orientamento per aiutarti a prendere una decisione informata. Buona fortuna!",True,False,False,False,Ginevra,,,,,,,,0,5,"Mi chiamo Ginevra e devo scegliere un corso di laurea, ma non so da dove iniziare. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0
