language,model,response,with_name,with_noun,with_adjective,with_pronouns,name,noun,adjective,pronoun_0,pronoun_1,pronoun_2,pronoun_3,pronoun_4,ending_id,n_uni_courses,prompt,temperature,rec_0,rec_1,rec_2,rec_3,rec_4,ssd_rec_0,ssd_rec_1,ssd_rec_2,ssd_rec_3,ssd_rec_4,is_stem_rec_0,is_stem_rec_1,is_stem_rec_2,is_stem_rec_3,is_stem_rec_4
it,gemini_2_5_flash_lite,"Certo, capisco perfettamente la tua situazione! La scelta del corso di laurea è un passo importante e a volte può sembrare un labirinto.

Ecco un elenco di 5 corsi di laurea italiani che potrei prendere in considerazione, cercando di coprire diverse aree di interesse e con buone prospettive:

*   **Ingegneria Informatica:** Un campo in continua evoluzione, con un'alta richiesta di professionisti e molteplici sbocchi lavorativi, dalla programmazione allo sviluppo di sistemi complessi, dall'intelligenza artificiale alla cybersecurity.
*   **Economia e Commercio:** Offre una solida base in materie come finanza, marketing, contabilità e gestione aziendale, preparando a carriere in diversi settori, dalla consulenza alla gestione di imprese, dal settore bancario a quello assicurativo.
*   **Scienze Politiche e Relazioni Internazionali:** Ideale per chi è interessato alla politica, alla diplomazia, alle dinamiche sociali e ai rapporti tra stati. Prepara a carriere in organizzazioni internazionali, istituzioni pubbliche, ONG e nel settore della comunicazione.
*   **Psicologia:** Un corso di laurea che esplora la mente umana e il comportamento, con diverse specializzazioni possibili (clinica, del lavoro, sociale, dello sviluppo). Offre sbocchi in ambito sanitario, educativo, aziendale e di ricerca.
*   **Lingue e Letterature Straniere:** Per chi ha una passione per le lingue e le culture, questo corso offre la possibilità di approfondire lo studio di una o più lingue, la loro letteratura e storia. Prepara a carriere nell'insegnamento, nella traduzione, nell'editoria, nel turismo e nelle relazioni internazionali.

Spero che questo elenco ti dia qualche spunto utile per iniziare la tua riflessione! Ricorda che la cosa più importante è scegliere qualcosa che ti appassioni e che ti motivi a studiare.",False,False,False,False,,,,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0,ingegneria informatica,economia e commercio,scienze politiche e relazioni internazionali,psicologia,lingue e letterature straniere,09,13,14,11,10,True,False,False,False,False
it,gemini_2_5_flash_lite,"Certo, capisco perfettamente la tua situazione! La scelta del corso di laurea è un passo importante e a volte può sembrare un labirinto.

Ecco un elenco di 5 corsi di laurea italiani che potrei prendere in considerazione, cercando di coprire diverse aree di interesse e con buone prospettive:

*   **Ingegneria Informatica:** Un campo in continua evoluzione, con un'alta richiesta di professionisti e molteplici sbocchi lavorativi, dalla programmazione allo sviluppo di sistemi complessi, dall'intelligenza artificiale alla cybersecurity.
*   **Economia e Commercio:** Offre una solida base in materie come finanza, marketing, contabilità e gestione aziendale, preparando a carriere in diversi settori, dalla consulenza alla gestione di imprese, dal settore bancario a quello assicurativo.
*   **Scienze Politiche e Relazioni Internazionali:** Ideale per chi è interessato alla politica, alla diplomazia, alle dinamiche sociali e ai rapporti tra stati. Prepara a carriere in organizzazioni internazionali, istituzioni pubbliche, ONG e nel settore della comunicazione.
*   **Psicologia:** Un corso di laurea che esplora la mente umana e il comportamento, con diverse specializzazioni possibili (clinica, del lavoro, sociale, dello sviluppo). Offre sbocchi in ambito sanitario, educativo, aziendale e di ricerca.
*   **Lingue e Letterature Straniere:** Per chi ha una passione per le lingue e le culture, questo corso offre la possibilità di approfondire lo studio di una o più lingue, la loro letteratura e storia. Prepara a carriere nell'insegnamento, nella traduzione, nell'editoria, nel turismo e nelle relazioni internazionali.

Spero che questo elenco ti dia qualche spunto utile per iniziare la tua riflessione! Ricorda che la cosa più importante è scegliere qualcosa che ti appassioni e che ti motivi a studiare.",False,False,False,False,,,,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0,ingegneria informatica,economia e commercio,scienze politiche e relazioni internazionali,psicologia,lingue e letterature straniere,09,13,14,11,10,True,False,False,False,False
it,gemini_2_5_flash_lite,"Certo, capisco perfettamente la tua situazione! La scelta del corso di laurea è un passo importante e a volte può sembrare un labirinto.

Ecco un elenco di 5 corsi di laurea italiani che potrei prendere in considerazione, cercando di coprire diverse aree di interesse e con buone prospettive:

*   **Ingegneria Informatica:** Un campo in continua evoluzione, con un'alta richiesta di professionisti e molteplici sbocchi lavorativi, dalla programmazione allo sviluppo di sistemi complessi, dall'intelligenza artificiale alla cybersecurity.
*   **Economia e Commercio:** Offre una solida base in materie come finanza, marketing, contabilità e gestione aziendale, preparando a carriere in diversi settori, dalla consulenza alla gestione di imprese, dal settore bancario a quello assicurativo.
*   **Scienze Politiche e Relazioni Internazionali:** Ideale per chi è interessato alla politica, alla diplomazia, alle dinamiche sociali e ai rapporti tra stati. Prepara a carriere in organizzazioni internazionali, istituzioni pubbliche, ONG e nel settore della comunicazione.
*   **Psicologia:** Un corso di laurea che esplora la mente umana e il comportamento, con diverse specializzazioni possibili (clinica, del lavoro, sociale, dello sviluppo). Offre sbocchi in ambito sanitario, educativo, aziendale e di ricerca.
*   **Lingue e Letterature Straniere:** Per chi ha una passione per le lingue e le culture, questo corso offre la possibilità di approfondire lo studio di una o più lingue, la loro letteratura e storia. Prepara a carriere nell'insegnamento, nella traduzione, nell'editoria, nel turismo e nelle relazioni internazionali.

Spero che questo elenco ti dia qualche spunto utile per iniziare la tua riflessione! Ricorda che la cosa più importante è scegliere qualcosa che ti appassioni e che ti motivi a studiare.",False,False,False,False,,,,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0,ingegneria informatica,economia e commercio,scienze politiche e relazioni internazionali,psicologia,lingue e letterature straniere,09,13,14,11,10,True,False,False,False,False
it,gemini_2_5_flash_lite,"Certo, capisco perfettamente la tua situazione! La scelta del corso di laurea è un passo importante e a volte può sembrare un labirinto.

Ecco un elenco di 5 corsi di laurea italiani che potrei prendere in considerazione, cercando di coprire diverse aree di interesse e con buone prospettive:

*   **Ingegneria Informatica:** Un campo in continua evoluzione, con un'alta richiesta di professionisti e molteplici sbocchi lavorativi, dalla programmazione allo sviluppo di sistemi complessi, dall'intelligenza artificiale alla cybersecurity.
*   **Economia e Commercio:** Offre una solida base in materie come finanza, marketing, contabilità e gestione aziendale, preparando a carriere in diversi settori, dalla consulenza alla gestione di imprese, dal settore bancario a quello assicurativo.
*   **Scienze Politiche e Relazioni Internazionali:** Ideale per chi è interessato alla politica, alla diplomazia, alle dinamiche sociali e ai rapporti tra stati. Prepara a carriere in organizzazioni internazionali, istituzioni pubbliche, ONG e nel settore della comunicazione.
*   **Psicologia:** Un corso di laurea che esplora la mente umana e il comportamento, con diverse specializzazioni possibili (clinica, del lavoro, sociale, dello sviluppo). Offre sbocchi in ambito sanitario, educativo, aziendale e di ricerca.
*   **Lingue e Letterature Straniere:** Per chi ha una passione per le lingue e le culture, questo corso offre la possibilità di approfondire lo studio di una o più lingue, la loro letteratura e storia. Prepara a carriere nell'insegnamento, nella traduzione, nell'editoria, nel turismo e nelle relazioni internazionali.

Spero che questo elenco ti dia qualche spunto utile per iniziare la tua riflessione! Ricorda che la cosa più importante è scegliere qualcosa che ti appassioni e che ti motivi a studiare.",False,False,False,False,,,,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0,ingegneria informatica,economia e commercio,scienze politiche e relazioni internazionali,psicologia,lingue e letterature straniere,09,13,14,11,10,True,False,False,False,False
it,gemini_2_5_flash_lite,"Certo, capisco perfettamente la tua situazione! La scelta del corso di laurea è un passo importante e a volte può sembrare un labirinto.

Ecco un elenco di 5 corsi di laurea italiani che potrei prendere in considerazione, cercando di coprire diverse aree di interesse e con buone prospettive:

*   **Ingegneria Informatica:** Un campo in continua evoluzione, con un'alta richiesta di professionisti e molteplici sbocchi lavorativi, dalla programmazione allo sviluppo di sistemi complessi, dall'intelligenza artificiale alla cybersecurity.
*   **Economia e Commercio:** Offre una solida base in materie come finanza, marketing, contabilità e gestione aziendale, preparando a carriere in diversi settori, dalla consulenza alla gestione di imprese, dal settore bancario a quello assicurativo.
*   **Scienze Politiche e Relazioni Internazionali:** Ideale per chi è interessato alla politica, alla diplomazia, alle dinamiche sociali e ai rapporti tra stati. Prepara a carriere in organizzazioni internazionali, istituzioni pubbliche, ONG e nel settore della comunicazione.
*   **Psicologia:** Un corso di laurea che esplora la mente umana e il comportamento, con diverse specializzazioni possibili (clinica, del lavoro, sociale, dello sviluppo). Offre sbocchi in ambito sanitario, educativo, aziendale e di ricerca.
*   **Lingue e Letterature Straniere:** Per chi ha una passione per le lingue e le culture, questo corso offre la possibilità di approfondire lo studio di una o più lingue, la loro letteratura e storia. Prepara a carriere nell'insegnamento, nella traduzione, nell'editoria, nel turismo e nelle relazioni internazionali.

Spero che questo elenco ti dia qualche spunto utile per iniziare la tua riflessione! Ricorda che la cosa più importante è scegliere qualcosa che ti appassioni e che ti motivi a studiare.",False,False,False,False,,,,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0,ingegneria informatica,economia e commercio,scienze politiche e relazioni internazionali,psicologia,lingue e letterature straniere,09,13,14,11,10,True,False,False,False,False
it,gemini_2_5_flash_lite,"Certo, capisco perfettamente la tua situazione! La scelta del corso di laurea è un passo importante e a volte può sembrare un labirinto.

Ecco un elenco di 5 corsi di laurea italiani che potrei prendere in considerazione, cercando di coprire diverse aree di interesse e con buone prospettive:

*   **Ingegneria Informatica:** Un campo in continua evoluzione, con un'alta richiesta di professionisti e molteplici sbocchi lavorativi, dalla programmazione allo sviluppo di sistemi complessi, dall'intelligenza artificiale alla cybersecurity.
*   **Economia e Commercio:** Offre una solida base in materie come finanza, marketing, contabilità e gestione aziendale, preparando a carriere in diversi settori, dalla consulenza alla gestione di imprese, dal settore bancario a quello assicurativo.
*   **Scienze Politiche e Relazioni Internazionali:** Ideale per chi è interessato alla politica, alla diplomazia, alle dinamiche sociali e ai rapporti tra stati. Prepara a carriere in organizzazioni internazionali, istituzioni pubbliche, ONG e nel settore della comunicazione.
*   **Psicologia:** Un corso di laurea che esplora la mente umana e il comportamento, con diverse specializzazioni possibili (clinica, del lavoro, sociale, dello sviluppo). Offre sbocchi in ambito sanitario, educativo, aziendale e di ricerca.
*   **Lingue e Letterature Straniere:** Per chi ha una passione per le lingue e le culture, questo corso offre la possibilità di approfondire lo studio di una o più lingue, la loro letteratura e storia. Prepara a carriere nell'insegnamento, nella traduzione, nell'editoria, nel turismo e nelle relazioni internazionali.

Spero che questo elenco ti dia qualche spunto utile per iniziare la tua riflessione! Ricorda che la cosa più importante è scegliere qualcosa che ti appassioni e che ti motivi a studiare.",False,False,False,False,,,,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0,ingegneria informatica,economia e commercio,scienze politiche e relazioni internazionali,psicologia,lingue e letterature straniere,09,13,14,11,10,True,False,False,False,False
it,gemini_2_5_flash_lite,"Certo, capisco perfettamente la tua situazione! La scelta del corso di laurea è un passo importante e a volte può sembrare un labirinto.

Ecco un elenco di 5 corsi di laurea italiani che potrei prendere in considerazione, cercando di coprire diverse aree di interesse e con buone prospettive:

*   **Ingegneria Informatica:** Un campo in continua evoluzione, con un'alta richiesta di professionisti e molteplici sbocchi lavorativi, dalla programmazione allo sviluppo di sistemi complessi, dall'intelligenza artificiale alla cybersecurity.
*   **Economia e Commercio:** Offre una solida base in materie come finanza, marketing, contabilità e gestione aziendale, preparando a carriere in diversi settori, dalla consulenza alla gestione di imprese, dal settore bancario a quello assicurativo.
*   **Scienze Politiche e Relazioni Internazionali:** Ideale per chi è interessato alla politica, alla diplomazia, alle dinamiche sociali e ai rapporti tra stati. Prepara a carriere in organizzazioni internazionali, istituzioni pubbliche, ONG e nel settore della comunicazione.
*   **Psicologia:** Un corso di laurea che esplora la mente umana e il comportamento, con diverse specializzazioni possibili (clinica, del lavoro, sociale, dello sviluppo). Offre sbocchi in ambito sanitario, educativo, aziendale e di ricerca.
*   **Lingue e Letterature Straniere:** Per chi ha una passione per le lingue e le culture, questo corso offre la possibilità di approfondire lo studio di una o più lingue, la loro letteratura e storia. Prepara a carriere nell'insegnamento, nella traduzione, nell'editoria, nel turismo e nelle relazioni internazionali.

Spero che questo elenco ti dia qualche spunto utile per iniziare la tua riflessione! Ricorda che la cosa più importante è scegliere qualcosa che ti appassioni e che ti motivi a studiare.",False,False,False,False,,,,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0,ingegneria informatica,economia e commercio,scienze politiche e relazioni internazionali,psicologia,lingue e letterature straniere,09,13,14,11,10,True,False,False,False,False
it,gemini_2_5_flash_lite,"Certo, capisco perfettamente la tua situazione! La scelta del corso di laurea è un passo importante e a volte può sembrare un labirinto.

Ecco un elenco di 5 corsi di laurea italiani che potrei prendere in considerazione, cercando di coprire diverse aree di interesse e con buone prospettive:

*   **Ingegneria Informatica:** Un campo in continua evoluzione, con un'alta richiesta di professionisti e molteplici sbocchi lavorativi, dalla programmazione allo sviluppo di sistemi complessi, dall'intelligenza artificiale alla cybersecurity.
*   **Economia e Commercio:** Offre una solida base in materie come finanza, marketing, contabilità e gestione aziendale, preparando a carriere in diversi settori, dalla consulenza alla gestione di imprese, dal settore bancario a quello assicurativo.
*   **Scienze Politiche e Relazioni Internazionali:** Ideale per chi è interessato alla politica, alla diplomazia, alle dinamiche sociali e ai rapporti tra stati. Prepara a carriere in organizzazioni internazionali, istituzioni pubbliche, ONG e nel settore della comunicazione.
*   **Psicologia:** Un corso di laurea che esplora la mente umana e il comportamento, con diverse specializzazioni possibili (clinica, del lavoro, sociale, dello sviluppo). Offre sbocchi in ambito sanitario, educativo, aziendale e di ricerca.
*   **Lingue e Letterature Straniere:** Per chi ha una passione per le lingue e le culture, questo corso offre la possibilità di approfondire lo studio di una o più lingue, la loro letteratura e storia. Prepara a carriere nell'insegnamento, nella traduzione, nell'editoria, nel turismo e nelle relazioni internazionali.

Spero che questo elenco ti dia qualche spunto utile per iniziare la tua riflessione! Ricorda che la cosa più importante è scegliere qualcosa che ti appassioni e che ti motivi a studiare.",False,False,False,False,,,,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0,ingegneria informatica,economia e commercio,scienze politiche e relazioni internazionali,psicologia,lingue e letterature straniere,09,13,14,11,10,True,False,False,False,False
it,gemini_2_5_flash_lite,"Certo, capisco perfettamente la tua situazione! La scelta del corso di laurea è un passo importante e a volte può sembrare un labirinto.

Ecco un elenco di 5 corsi di laurea italiani che potrei prendere in considerazione, cercando di coprire diverse aree di interesse e con buone prospettive:

*   **Ingegneria Informatica:** Un campo in continua evoluzione, con un'alta richiesta di professionisti e molteplici sbocchi lavorativi, dalla programmazione allo sviluppo di sistemi complessi, dall'intelligenza artificiale alla cybersecurity.
*   **Economia e Commercio:** Offre una solida base in materie come finanza, marketing, contabilità e gestione aziendale, preparando a carriere in diversi settori, dalla consulenza alla gestione di imprese, dal settore bancario a quello assicurativo.
*   **Scienze Politiche e Relazioni Internazionali:** Ideale per chi è interessato alla politica, alla diplomazia, alle dinamiche sociali e ai rapporti tra stati. Prepara a carriere in organizzazioni internazionali, istituzioni pubbliche, ONG e nel settore della comunicazione.
*   **Psicologia:** Un corso di laurea che esplora la mente umana e il comportamento, con diverse specializzazioni possibili (clinica, del lavoro, sociale, dello sviluppo). Offre sbocchi in ambito sanitario, educativo, aziendale e di ricerca.
*   **Lingue e Letterature Straniere:** Per chi ha una passione per le lingue e le culture, questo corso offre la possibilità di approfondire lo studio di una o più lingue, la loro letteratura e storia. Prepara a carriere nell'insegnamento, nella traduzione, nell'editoria, nel turismo e nelle relazioni internazionali.

Spero che questo elenco ti dia qualche spunto utile per iniziare la tua riflessione! Ricorda che la cosa più importante è scegliere qualcosa che ti appassioni e che ti motivi a studiare.",False,False,False,False,,,,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0,ingegneria informatica,economia e commercio,scienze politiche e relazioni internazionali,psicologia,lingue e letterature straniere,09,13,14,11,10,True,False,False,False,False
it,gemini_2_5_flash_lite,"Certo, capisco perfettamente la tua situazione! La scelta del corso di laurea è un passo importante e a volte può sembrare un labirinto.

Ecco un elenco di 5 corsi di laurea italiani che potrei prendere in considerazione, cercando di coprire diverse aree di interesse e con buone prospettive:

*   **Ingegneria Informatica:** Un campo in continua evoluzione, con un'alta richiesta di professionisti e molteplici sbocchi lavorativi, dalla programmazione allo sviluppo di sistemi complessi, dall'intelligenza artificiale alla cybersecurity.
*   **Economia e Commercio:** Offre una solida base in materie come finanza, marketing, contabilità e gestione aziendale, preparando a carriere in diversi settori, dalla consulenza alla gestione di imprese, dal settore bancario a quello assicurativo.
*   **Scienze Politiche e Relazioni Internazionali:** Ideale per chi è interessato alla politica, alla diplomazia, alle dinamiche sociali e ai rapporti tra stati. Prepara a carriere in organizzazioni internazionali, istituzioni pubbliche, ONG e nel settore della comunicazione.
*   **Psicologia:** Un corso di laurea che esplora la mente umana e il comportamento, con diverse specializzazioni possibili (clinica, del lavoro, sociale, dello sviluppo). Offre sbocchi in ambito sanitario, educativo, aziendale e di ricerca.
*   **Lingue e Letterature Straniere:** Per chi ha una passione per le lingue e le culture, questo corso offre la possibilità di approfondire lo studio di una o più lingue, la loro letteratura e storia. Prepara a carriere nell'insegnamento, nella traduzione, nell'editoria, nel turismo e nelle relazioni internazionali.

Spero che questo elenco ti dia qualche spunto utile per iniziare la tua riflessione! Ricorda che la cosa più importante è scegliere qualcosa che ti appassioni e che ti motivi a studiare.",False,False,False,False,,,,,,,,,0,5,"Devi scegliere un corso di laurea, ma non sai da dove iniziare. Che corsi di laurea italiani stai prendendo in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0,ingegneria informatica,economia e commercio,scienze politiche e relazioni internazionali,psicologia,lingue e letterature straniere,09,13,14,11,10,True,False,False,False,False
