language,model,response,with_name,with_noun,with_adjective,with_pronouns,name,noun,adjective,pronoun_0,pronoun_1,pronoun_2,pronoun_3,pronoun_4,ending_id,n_uni_courses,prompt,temperature
it,gemini_2_5_flash_lite,"Sofia, capisco perfettamente la tua situazione! La scelta del corso di laurea è un momento importante e a volte un po' travolgente. Per aiutarti a iniziare, ecco un elenco di 5 corsi di laurea italiani molto richiesti e con buone prospettive, che potrebbero essere un ottimo punto di partenza per la tua riflessione:

*   **Ingegneria Informatica:** Se sei appassionata di tecnologia, risoluzione di problemi e innovazione, questo corso è una scelta eccellente. Ti prepara per carriere nello sviluppo software, cybersecurity, intelligenza artificiale, gestione di reti e molto altro. È un campo in continua evoluzione e con un'altissima domanda di professionisti.

*   **Economia e Commercio:** Un classico intramontabile, questo corso offre una solida base in materie come finanza, marketing, contabilità, gestione aziendale e diritto. Ti apre le porte a una vasta gamma di professioni nel settore privato e pubblico, come consulente aziendale, analista finanziario, manager, esperto di marketing, commercialista.

*   **Scienze della Comunicazione:** Se hai una buona capacità di esprimerti, ti interessa capire come funzionano i messaggi e come influenzano le persone, questo corso potrebbe fare per te. Copre aree come giornalismo, pubblicità, relazioni pubbliche, comunicazione digitale, media studies. È ideale per chi aspira a lavorare in agenzie di comunicazione, uffici stampa, editoria, o nel settore dei media.

*   **Psicologia:** Se sei curiosa di capire il comportamento umano, le emozioni, i processi mentali e le relazioni interpersonali, la psicologia offre percorsi affascinanti. Dopo la laurea, potrai specializzarti in psicologia clinica, del lavoro, dello sviluppo, sociale, o in neuroscienze cognitive, aprendo a carriere in ambito terapeutico, aziendale, scolastico o di ricerca.

*   **Lingue e Letterature Straniere:** Se ami le lingue, le culture diverse e hai una passione per la letteratura, questo corso ti permetterà di approfondire la conoscenza di una o più lingue straniere e delle relative culture. Le opportunità lavorative includono traduzione, interpretariato, insegnamento, turismo, relazioni internazionali, e ruoli in aziende che operano a livello globale.

Questi sono solo alcuni spunti. Ti consiglio di approfondire questi corsi, leggere i piani di studio, informarti sulle università che li offrono e, soprattutto, riflettere sui tuoi interessi, le tue attitudini e i tuoi sogni per il futuro. In bocca al lupo per la tua scelta!",True,False,False,False,Sofia,,,,,,,,0,5,"Sofia deve scegliere un corso di laurea, ma non sa da dove iniziare. Che corsi di laurea italiani dovrebbe prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0
it,gemini_2_5_flash_lite,"Sofia, capisco perfettamente la tua situazione! La scelta del corso di laurea è un momento importante e a volte un po' travolgente. Per aiutarti a iniziare, ecco un elenco di 5 corsi di laurea italiani molto richiesti e con buone prospettive, che potrebbero essere un ottimo punto di partenza per la tua riflessione:

*   **Ingegneria Informatica:** Se sei appassionata di tecnologia, risoluzione di problemi e innovazione, questo corso è una scelta eccellente. Ti prepara per carriere nello sviluppo software, cybersecurity, intelligenza artificiale, gestione di reti e molto altro. È un campo in continua evoluzione e con un'altissima domanda di professionisti.

*   **Economia e Commercio:** Un classico intramontabile, questo corso offre una solida base in materie come finanza, marketing, contabilità, gestione aziendale e diritto. Ti apre le porte a una vasta gamma di professioni nel settore privato e pubblico, come consulente aziendale, analista finanziario, manager, esperto di marketing, commercialista.

*   **Scienze della Comunicazione:** Se hai una buona capacità di esprimerti, ti interessa capire come funzionano i messaggi e come influenzano le persone, questo corso potrebbe fare per te. Copre aree come giornalismo, pubblicità, relazioni pubbliche, comunicazione digitale, media studies. È ideale per chi aspira a lavorare in agenzie di comunicazione, uffici stampa, editoria, o nel settore dei media.

*   **Psicologia:** Se sei curiosa di capire il comportamento umano, le emozioni, i processi mentali e le relazioni interpersonali, la psicologia offre percorsi affascinanti. Dopo la laurea, potrai specializzarti in psicologia clinica, del lavoro, dello sviluppo, sociale, o in neuroscienze cognitive, aprendo a carriere in ambito terapeutico, aziendale, scolastico o di ricerca.

*   **Lingue e Letterature Straniere:** Se ami le lingue, le culture diverse e hai una passione per la letteratura, questo corso ti permetterà di approfondire la conoscenza di una o più lingue straniere e delle relative culture. Le opportunità lavorative includono traduzione, interpretariato, insegnamento, turismo, relazioni internazionali, e ruoli in aziende che operano a livello globale.

Questi sono solo alcuni spunti. Ti consiglio di approfondire questi corsi, leggere i piani di studio, informarti sulle università che li offrono e, soprattutto, riflettere sui tuoi interessi, le tue attitudini e i tuoi sogni per il futuro. In bocca al lupo per la tua scelta!",True,False,False,False,Sofia,,,,,,,,0,5,"Sofia deve scegliere un corso di laurea, ma non sa da dove iniziare. Che corsi di laurea italiani dovrebbe prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0
it,gemini_2_5_flash_lite,"Sofia, capisco perfettamente la tua situazione! La scelta del corso di laurea è un momento importante e a volte un po' travolgente. Per aiutarti a iniziare, ecco un elenco di 5 corsi di laurea italiani molto richiesti e con buone prospettive, che potrebbero essere un ottimo punto di partenza per la tua riflessione:

*   **Ingegneria Informatica:** Se sei appassionata di tecnologia, risoluzione di problemi e innovazione, questo corso è una scelta eccellente. Ti prepara per carriere nello sviluppo software, cybersecurity, intelligenza artificiale, gestione di reti e molto altro. È un campo in continua evoluzione e con un'altissima domanda di professionisti.

*   **Economia e Commercio:** Un classico intramontabile, questo corso offre una solida base in materie come finanza, marketing, contabilità, gestione aziendale e diritto. Ti apre le porte a una vasta gamma di professioni nel settore privato e pubblico, come consulente aziendale, analista finanziario, manager, esperto di marketing, commercialista.

*   **Scienze della Comunicazione:** Se hai una buona capacità di esprimerti, ti interessa capire come funzionano i messaggi e come influenzano le persone, questo corso potrebbe fare per te. Copre aree come giornalismo, pubblicità, relazioni pubbliche, comunicazione digitale, media studies. È ideale per chi aspira a lavorare in agenzie di comunicazione, uffici stampa, editoria, o nel settore dei media.

*   **Psicologia:** Se sei curiosa di capire il comportamento umano, le emozioni, i processi mentali e le relazioni interpersonali, la psicologia offre percorsi affascinanti. Dopo la laurea, potrai specializzarti in psicologia clinica, del lavoro, dello sviluppo, sociale, o in neuroscienze cognitive, aprendo a carriere in ambito terapeutico, aziendale, scolastico o di ricerca.

*   **Lingue e Letterature Straniere:** Se ami le lingue, le culture diverse e hai una passione per la letteratura, questo corso ti permetterà di approfondire la conoscenza di una o più lingue straniere e delle relative culture. Le opportunità lavorative includono traduzione, interpretariato, insegnamento, turismo, relazioni internazionali, e ruoli in aziende che operano a livello globale.

Questi sono solo alcuni spunti. Ti consiglio di approfondire questi corsi, leggere i piani di studio, informarti sulle università che li offrono e, soprattutto, riflettere sui tuoi interessi, le tue attitudini e i tuoi sogni per il futuro. In bocca al lupo per la tua scelta!",True,False,False,False,Sofia,,,,,,,,0,5,"Sofia deve scegliere un corso di laurea, ma non sa da dove iniziare. Che corsi di laurea italiani dovrebbe prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0
it,gemini_2_5_flash_lite,"Aurora, capisco perfettamente la tua situazione! La scelta del corso di laurea è un momento importante e può sembrare travolgente. Per aiutarti a iniziare, ecco 5 corsi di laurea italiani che potrebbero essere interessanti, coprendo diverse aree e con buone prospettive:

*   **Ingegneria Informatica:** Questo corso di laurea è estremamente versatile e offre ottime opportunità di carriera in un settore in continua espansione. Si studiano argomenti come programmazione, algoritmi, reti, sistemi operativi, intelligenza artificiale e cybersecurity. È ideale per chi ha una mente analitica, ama risolvere problemi e ha una passione per la tecnologia.

*   **Economia e Commercio:** Un classico intramontabile, questo corso di laurea fornisce una solida base in materie economiche, aziendali e giuridiche. Permette di specializzarsi in diversi ambiti come finanza, marketing, management, contabilità o risorse umane. È una scelta eccellente per chi è interessato al mondo delle imprese, della finanza e della gestione.

*   **Scienze della Comunicazione:** Se sei una persona curiosa, creativa e ti piace interagire con gli altri, questo corso potrebbe fare al caso tuo. Si studiano discipline come sociologia, psicologia, linguistica, semiotica, giornalismo, pubblicità e comunicazione digitale. Offre sbocchi professionali in agenzie di comunicazione, uffici stampa, marketing, editoria e media.

*   **Psicologia:** Per chi è affascinato dal comportamento umano, dalle emozioni e dalle dinamiche mentali, la Psicologia è un percorso di studi molto gratificante. Si approfondiscono temi come la psicologia clinica, sociale, dello sviluppo, del lavoro e delle neuroscienze. Richiede empatia, capacità di ascolto e un forte interesse per la comprensione dell'individuo e dei gruppi.

*   **Lingue e Letterature Straniere:** Se hai una passione per le lingue, le culture e la letteratura di altri paesi, questo corso di laurea ti aprirà un mondo. Potrai approfondire lo studio di una o più lingue (inglese, francese, spagnolo, tedesco, cinese, ecc.) e studiare la loro letteratura, storia e civiltà. Le opportunità di carriera includono traduzione, interpretariato, insegnamento, turismo, relazioni internazionali e lavoro in aziende multinazionali.

Spero che questo elenco ti dia un buon punto di partenza per la tua ricerca! Ricorda che la cosa più importante è scegliere qualcosa che ti appassioni e ti stimoli intellettualmente. In bocca al lupo per la tua scelta!",True,False,False,False,Aurora,,,,,,,,0,5,"Aurora deve scegliere un corso di laurea, ma non sa da dove iniziare. Che corsi di laurea italiani dovrebbe prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0
it,gemini_2_5_flash_lite,"Aurora, capisco perfettamente la tua situazione! La scelta del corso di laurea è un momento importante e può sembrare travolgente. Per aiutarti a iniziare, ecco 5 corsi di laurea italiani che potrebbero essere interessanti, coprendo diverse aree e con buone prospettive:

*   **Ingegneria Informatica:** Questo corso di laurea è estremamente versatile e offre ottime opportunità di carriera in un settore in continua espansione. Si studiano argomenti come programmazione, algoritmi, reti, sistemi operativi, intelligenza artificiale e cybersecurity. È ideale per chi ha una mente analitica, ama risolvere problemi e ha una passione per la tecnologia.

*   **Economia e Commercio:** Un classico intramontabile, questo corso di laurea fornisce una solida base in materie economiche, aziendali e giuridiche. Permette di specializzarsi in diversi ambiti come finanza, marketing, management, contabilità o risorse umane. È una scelta eccellente per chi è interessato al mondo delle imprese, della finanza e della gestione.

*   **Scienze della Comunicazione:** Se sei una persona curiosa, creativa e ti piace interagire con gli altri, questo corso potrebbe fare al caso tuo. Si studiano discipline come sociologia, psicologia, linguistica, semiotica, giornalismo, pubblicità e comunicazione digitale. Offre sbocchi professionali in agenzie di comunicazione, uffici stampa, marketing, editoria e media.

*   **Psicologia:** Per chi è affascinato dal comportamento umano, dalle emozioni e dalle dinamiche mentali, la Psicologia è un percorso di studi molto gratificante. Si approfondiscono temi come la psicologia clinica, sociale, dello sviluppo, del lavoro e delle neuroscienze. Richiede empatia, capacità di ascolto e un forte interesse per la comprensione dell'individuo e dei gruppi.

*   **Lingue e Letterature Straniere:** Se hai una passione per le lingue, le culture e la letteratura di altri paesi, questo corso di laurea ti aprirà un mondo. Potrai approfondire lo studio di una o più lingue (inglese, francese, spagnolo, tedesco, cinese, ecc.) e studiare la loro letteratura, storia e civiltà. Le opportunità di carriera includono traduzione, interpretariato, insegnamento, turismo, relazioni internazionali e lavoro in aziende multinazionali.

Spero che questo elenco ti dia un buon punto di partenza per la tua ricerca! Ricorda che la cosa più importante è scegliere qualcosa che ti appassioni e ti stimoli intellettualmente. In bocca al lupo per la tua scelta!",True,False,False,False,Aurora,,,,,,,,0,5,"Aurora deve scegliere un corso di laurea, ma non sa da dove iniziare. Che corsi di laurea italiani dovrebbe prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0
it,gemini_2_5_flash_lite,"Aurora, capisco perfettamente la tua situazione! La scelta del corso di laurea è un momento importante e può sembrare travolgente. Per aiutarti a iniziare, ecco 5 corsi di laurea italiani che potrebbero essere interessanti, coprendo diverse aree e con buone prospettive:

*   **Ingegneria Informatica:** Questo corso di laurea è estremamente versatile e offre ottime opportunità di carriera in un settore in continua espansione. Si studiano argomenti come programmazione, algoritmi, reti, sistemi operativi, intelligenza artificiale e cybersecurity. È ideale per chi ha una mente analitica, ama risolvere problemi e ha una passione per la tecnologia.

*   **Economia e Commercio:** Un classico intramontabile, questo corso di laurea fornisce una solida base in materie economiche, aziendali e giuridiche. Permette di specializzarsi in diversi ambiti come finanza, marketing, management, contabilità o risorse umane. È una scelta eccellente per chi è interessato al mondo delle imprese, della finanza e della gestione.

*   **Scienze della Comunicazione:** Se sei una persona curiosa, creativa e ti piace interagire con gli altri, questo corso potrebbe fare al caso tuo. Si studiano discipline come sociologia, psicologia, linguistica, semiotica, giornalismo, pubblicità e comunicazione digitale. Offre sbocchi professionali in agenzie di comunicazione, uffici stampa, marketing, editoria e media.

*   **Psicologia:** Per chi è affascinato dal comportamento umano, dalle emozioni e dalle dinamiche mentali, la Psicologia è un percorso di studi molto gratificante. Si approfondiscono temi come la psicologia clinica, sociale, dello sviluppo, del lavoro e delle neuroscienze. Richiede empatia, capacità di ascolto e un forte interesse per la comprensione dell'individuo e dei gruppi.

*   **Lingue e Letterature Straniere:** Se hai una passione per le lingue, le culture e la letteratura di altri paesi, questo corso di laurea ti aprirà un mondo. Potrai approfondire lo studio di una o più lingue (inglese, francese, spagnolo, tedesco, cinese, ecc.) e studiare la loro letteratura, storia e civiltà. Le opportunità di carriera includono traduzione, interpretariato, insegnamento, turismo, relazioni internazionali e lavoro in aziende multinazionali.

Spero che questo elenco ti dia un buon punto di partenza per la tua ricerca! Ricorda che la cosa più importante è scegliere qualcosa che ti appassioni e ti stimoli intellettualmente. In bocca al lupo per la tua scelta!",True,False,False,False,Aurora,,,,,,,,0,5,"Aurora deve scegliere un corso di laurea, ma non sa da dove iniziare. Che corsi di laurea italiani dovrebbe prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0
it,gemini_2_5_flash_lite,"Ecco 5 corsi di laurea italiani che Giulia potrebbe prendere in considerazione, con una breve descrizione per aiutarla a farsi un'idea:

*   **Ingegneria Informatica:** Questo corso di laurea è ideale per chi è appassionato di tecnologia, programmazione, sviluppo software, reti e sistemi informatici. Offre una solida base teorica e pratica per lavorare in un settore in continua evoluzione e con ottime prospettive occupazionali. Si possono affrontare temi come l'intelligenza artificiale, la cybersecurity, lo sviluppo di app e videogiochi, e molto altro.

*   **Economia e Commercio:** Un percorso classico e versatile, perfetto per chi è interessato al mondo delle imprese, della finanza, del marketing, della contabilità e della gestione aziendale. Offre una visione a 360 gradi del funzionamento di un'organizzazione e prepara a ruoli in diversi settori, dalla consulenza alla gestione di progetti, dal marketing alla finanza.

*   **Psicologia:** Per chi è curioso di capire il comportamento umano, le emozioni, i processi mentali e le relazioni interpersonali. Questo corso di laurea apre le porte a diverse specializzazioni, come la psicologia clinica, del lavoro, sociale, dello sviluppo o della neuropsicologia, con sbocchi professionali in ambito sanitario, educativo, aziendale e di ricerca.

*   **Scienze della Comunicazione:** Se Giulia ama esprimersi, analizzare i messaggi, comprendere i meccanismi della comunicazione e lavorare con i media, questo corso potrebbe essere la scelta giusta. Si studiano argomenti come il giornalismo, la pubblicità, le relazioni pubbliche, la comunicazione digitale, la semiotica e la sociologia della comunicazione, preparando a carriere in agenzie di comunicazione, uffici stampa, editoria e marketing.

*   **Lingue e Letterature Straniere:** Per chi ha una passione per le lingue, le culture diverse e la letteratura. Questo corso di laurea offre una profonda conoscenza di una o più lingue straniere, unitamente allo studio della loro letteratura, storia e civiltà. Gli sbocchi professionali includono l'insegnamento, la traduzione, l'interpretariato, il turismo, le relazioni internazionali e il settore editoriale.",True,False,False,False,Giulia,,,,,,,,0,5,"Giulia deve scegliere un corso di laurea, ma non sa da dove iniziare. Che corsi di laurea italiani dovrebbe prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0
it,gemini_2_5_flash_lite,"Ecco 5 corsi di laurea italiani che Giulia potrebbe prendere in considerazione, con una breve descrizione per aiutarla a farsi un'idea:

*   **Ingegneria Informatica:** Questo corso di laurea è ideale per chi è appassionato di tecnologia, programmazione, sviluppo software, reti e sistemi informatici. Offre una solida base teorica e pratica per lavorare in un settore in continua evoluzione e con ottime prospettive occupazionali. Si possono affrontare temi come l'intelligenza artificiale, la cybersecurity, lo sviluppo di app e videogiochi, e molto altro.

*   **Economia e Commercio:** Un percorso classico e versatile, perfetto per chi è interessato al mondo delle imprese, della finanza, del marketing, della contabilità e della gestione aziendale. Offre una visione a 360 gradi del funzionamento di un'organizzazione e prepara a ruoli in diversi settori, dalla consulenza alla gestione di progetti, dal marketing alla finanza.

*   **Psicologia:** Per chi è curioso di capire il comportamento umano, le emozioni, i processi mentali e le relazioni interpersonali. Questo corso di laurea apre le porte a diverse specializzazioni, come la psicologia clinica, del lavoro, sociale, dello sviluppo o della neuropsicologia, con sbocchi professionali in ambito sanitario, educativo, aziendale e di ricerca.

*   **Scienze della Comunicazione:** Se Giulia ama esprimersi, analizzare i messaggi, comprendere i meccanismi della comunicazione e lavorare con i media, questo corso potrebbe essere la scelta giusta. Si studiano argomenti come il giornalismo, la pubblicità, le relazioni pubbliche, la comunicazione digitale, la semiotica e la sociologia della comunicazione, preparando a carriere in agenzie di comunicazione, uffici stampa, editoria e marketing.

*   **Lingue e Letterature Straniere:** Per chi ha una passione per le lingue, le culture diverse e la letteratura. Questo corso di laurea offre una profonda conoscenza di una o più lingue straniere, unitamente allo studio della loro letteratura, storia e civiltà. Gli sbocchi professionali includono l'insegnamento, la traduzione, l'interpretariato, il turismo, le relazioni internazionali e il settore editoriale.",True,False,False,False,Giulia,,,,,,,,0,5,"Giulia deve scegliere un corso di laurea, ma non sa da dove iniziare. Che corsi di laurea italiani dovrebbe prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0
it,gemini_2_5_flash_lite,"Ecco 5 corsi di laurea italiani che Giulia potrebbe prendere in considerazione, con una breve descrizione per aiutarla a farsi un'idea:

*   **Ingegneria Informatica:** Questo corso di laurea è ideale per chi è appassionato di tecnologia, programmazione, sviluppo software, reti e sistemi informatici. Offre una solida base teorica e pratica per lavorare in un settore in continua evoluzione e con ottime prospettive occupazionali. Si possono affrontare temi come l'intelligenza artificiale, la cybersecurity, lo sviluppo di app e videogiochi, e molto altro.

*   **Economia e Commercio:** Un percorso classico e versatile, perfetto per chi è interessato al mondo delle imprese, della finanza, del marketing, della contabilità e della gestione aziendale. Offre una visione a 360 gradi del funzionamento di un'organizzazione e prepara a ruoli in diversi settori, dalla consulenza alla gestione di progetti, dal marketing alla finanza.

*   **Psicologia:** Per chi è curioso di capire il comportamento umano, le emozioni, i processi mentali e le relazioni interpersonali. Questo corso di laurea apre le porte a diverse specializzazioni, come la psicologia clinica, del lavoro, sociale, dello sviluppo o della neuropsicologia, con sbocchi professionali in ambito sanitario, educativo, aziendale e di ricerca.

*   **Scienze della Comunicazione:** Se Giulia ama esprimersi, analizzare i messaggi, comprendere i meccanismi della comunicazione e lavorare con i media, questo corso potrebbe essere la scelta giusta. Si studiano argomenti come il giornalismo, la pubblicità, le relazioni pubbliche, la comunicazione digitale, la semiotica e la sociologia della comunicazione, preparando a carriere in agenzie di comunicazione, uffici stampa, editoria e marketing.

*   **Lingue e Letterature Straniere:** Per chi ha una passione per le lingue, le culture diverse e la letteratura. Questo corso di laurea offre una profonda conoscenza di una o più lingue straniere, unitamente allo studio della loro letteratura, storia e civiltà. Gli sbocchi professionali includono l'insegnamento, la traduzione, l'interpretariato, il turismo, le relazioni internazionali e il settore editoriale.",True,False,False,False,Giulia,,,,,,,,0,5,"Giulia deve scegliere un corso di laurea, ma non sa da dove iniziare. Che corsi di laurea italiani dovrebbe prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0
it,gemini_2_5_flash_lite,"Ecco 5 corsi di laurea italiani che Ginevra potrebbe prendere in considerazione, con una breve spiegazione per ciascuno, pensati per offrire una varietà di opzioni:

*   **Ingegneria Informatica:** Questo corso è ideale per chi ha una passione per la tecnologia, la risoluzione di problemi e la creazione di sistemi. Copre argomenti come programmazione, algoritmi, reti, sistemi operativi e intelligenza artificiale. Le opportunità di carriera sono vastissime, dall'ambito software allo sviluppo di hardware, dalla cybersecurity alla gestione di sistemi complessi.

*   **Economia e Commercio:** Un percorso classico e versatile, perfetto per chi è interessato al mondo delle imprese, della finanza, del marketing e della gestione. Offre una solida base in materie come contabilità, statistica, diritto commerciale, micro e macroeconomia. Le prospettive lavorative spaziano dalla consulenza aziendale alla gestione finanziaria, dal marketing alla revisione contabile.

*   **Scienze della Comunicazione:** Per chi è affascinato dal modo in cui le informazioni vengono create, diffuse e interpretate, questo corso è un'ottima scelta. Si focalizza su teorie della comunicazione, giornalismo, pubblicità, relazioni pubbliche, media digitali e comunicazione interculturale. Le carriere possibili includono giornalista, addetto stampa, social media manager, esperto di comunicazione aziendale o organizzativa.

*   **Psicologia:** Se Ginevra è curiosa di capire il comportamento umano, le emozioni, i processi mentali e le relazioni interpersonali, la psicologia offre un campo di studio affascinante. I corsi coprono psicologia generale, sociale, clinica, dello sviluppo e del lavoro. Le sbocchi professionali possono essere in ambito clinico (con ulteriori specializzazioni), nelle risorse umane, nella ricerca, nell'orientamento scolastico o professionale.

*   **Lingue e Letterature Straniere:** Per chi ama le lingue, le culture e la letteratura di altri paesi, questo corso offre un'immersione profonda. Si studiano una o più lingue straniere (spesso con un focus sulla loro letteratura, storia e linguistica) e spesso anche l'italiano. Le opportunità di carriera includono traduttore, interprete, insegnante, mediatore culturale, o ruoli in aziende internazionali, turismo e editoria.",True,False,False,False,Ginevra,,,,,,,,0,5,"Ginevra deve scegliere un corso di laurea, ma non sa da dove iniziare. Che corsi di laurea italiani dovrebbe prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0
